"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1708,50,0,0,"Steinhausen ZG","Steinhausen (ZG)","Steinhausen ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1709,50,0,0,"Unterägeri ZG","Unterägeri (ZG)","Unterägeri ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1710,50,0,0,"Walchwil ZG","Walchwil (ZG)","Walchwil ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1711,50,0,0,"Zug ZG","Zoug (ZG)","Zugo ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2008,52.1,52.1,47.9,"Châtillon FR","Châtillon (FR)","Châtillon FR","Châtillon FR hat der Änderung des Filmgesetzes zugestimmt und zwar mit 75 Ja zu 69 Nein. Die entspricht einem Ja-Stimmen-Anteil von 52,1 Prozent.","A Châtillon (FR), les habitants ont soutenu avec 52,1 pour cent des voix la nouvelle loi sur le cinéma.","Da Châtillon FR è arrivato un ""sì"" alle urne per la legge sul cinema. I cittadini hanno accolto il testo con il 52,1 percento dei voti."
2011,64.6,64.6,35.4,"Cugy FR","Cugy (FR)","Cugy FR","64,6 Prozent der Stimmbürgerinnen und Stimmbürger von Cugy FR haben Ja gesagt zur Änderung des Filmgesetzes.","Les citoyens de Cugy (FR) valident avec 64,6 pour cent de oui la loi sur le cinéma.","Con il 64,6 percento di ""sì"", i cittadini del comune di Cugy FR hanno accolto la legge sul cinema."
2016,55.2,55.2,44.8,"Fétigny FR","Fétigny (FR)","Fétigny FR","Ja zur Änderung des Filmgesetzes: Fétigny hat die Vorlage mit 55,2 Prozent der Stimmen angenommen.","Les citoyens de Fétigny disent oui à la modification de la loi sur le cinéma avec 55,2 pour cent des voix.","A Fétigny i cittadini hanno accolto, con il 55,2 percento dei voti, la legge sul cinema."
2022,58.5,58.5,41.5,"Gletterens FR","Gletterens (FR)","Gletterens FR","Die ""Lex Netflix"" ist in Gletterens mit 134 Ja zu 95 Nein angenommen worden. Die entspricht 58,5 Prozent der Stimmen.","A Gletterens, les habitants sont favorables à la loi sur le cinéma. Ils ont dit oui à 58,5 pour cent à la ""Lex Netflix"".","I cittadini di Gletterens si sono espressi a favore della legge sul cinema. Il testo è stato approvato con il 58,5 percento dei voti."
2025,50,0,0,"Lully FR","Lully (FR)","Lully FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2027,62.2,62.2,37.8,"Ménières FR","Ménières (FR)","Ménières FR","Ja zur Änderung des Filmgesetzes in Ménières: Mit 61 Ja-Stimmen zu 37 Nein-Stimmen ist die Vorlage angenommen worden.","Ménières accepte la nouvelle loi sur le cinéma. Dans cette commune, 61 ont voté en faveur de la modification de la loi, alors que 37 l'ont rejetée.","Con 61 voti contro 37, i cittadini di Ménières hanno approvato la legge sul cinema."
2029,57.9,57.9,42.1,"Montagny FR","Montagny (FR)","Montagny FR","Montagny FR hat mit 57,9 Prozent Ja gesagt zur ""Lex Netflix"".","La commune de Montagny (FR) veut une nouvelle loi sur le cinéma. Elle a accepté la ""Lex Netflix"" par 57,9 pour cent des voix.","Nel comune di Montagny FR la legge sul cinema è stata accettata con il 57,9 percento dei voti."
2035,69.6,69.6,30.4,"Nuvilly FR","Nuvilly (FR)","Nuvilly FR","Nuvilly ist für die Änderung des Filmgesetzes: Mit 55 Ja zu 24 Nein hat die Stimmbevölkerung die Vorlage agenommen.","Nuvilly a voté en faveur de la modification de la loi sur le cinéma: 55 habitants de cette petite commune ont dit oui, 24 non.","Nel comune di Nuvilly la legge sul cinema è stata accettata con 55 voti contro 24."
2038,58.8,58.8,41.2,"Prévondavaux FR","Prévondavaux (FR)","Prévondavaux FR","Ja zur Änderung des Filmgesetzes in Prévondavaux: Mit 10 Ja-Stimmen zu 7 Nein-Stimmen ist die Vorlage angenommen worden.","Prévondavaux accepte la nouvelle loi sur le cinéma. Dans cette commune, 10 ont voté en faveur de la modification de la loi, alors que 7 l'ont rejetée.","Con 10 voti contro 7, i cittadini di Prévondavaux hanno approvato la legge sul cinema."
2041,63.7,63.7,36.3,"Saint-Aubin FR","Saint-Aubin (FR)","Saint-Aubin FR","Mit 63,7 Prozent Ja hat sich Saint-Aubin FR für die Änderung des Filmgesetzes ausgesprochen.","Pour les habitants de Saint-Aubin (FR), une nouvelle loi sur le cinéma est nécessaire. Ils ont voté oui à 63,7 pour cent en faveur de la ""Lex Netflix"".","Sì alla legge sul cinema nel comune di Saint-Aubin FR: i cittadini hanno approvato il testo con il 63,7 percento dei voti."
2043,71.4,71.4,28.6,"Sévaz FR","Sévaz (FR)","Sévaz FR","Ja zur Änderung des Filmgesetzes in Sévaz: Mit 50 Ja-Stimmen zu 20 Nein-Stimmen ist die Vorlage angenommen worden.","Sévaz accepte la nouvelle loi sur le cinéma. Dans cette commune, 50 ont voté en faveur de la modification de la loi, alors que 20 l'ont rejetée.","Con 50 voti contro 20, i cittadini di Sévaz hanno approvato la legge sul cinema."
2044,61.3,61.3,38.7,"Surpierre FR","Surpierre (FR)","Surpierre FR","Ja zur Änderung des Filmgesetzes: Surpierre hat die Vorlage mit 61,3 Prozent der Stimmen angenommen.","Les citoyens de Surpierre disent oui à la modification de la loi sur le cinéma avec 61,3 pour cent des voix.","A Surpierre i cittadini hanno accolto, con il 61,3 percento dei voti, la legge sul cinema."
2045,50,0,0,"Vallon FR","Vallon (FR)","Vallon FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2050,61.7,61.7,38.3,"Les Montets FR","Les Montets (FR)","Les Montets FR","Ja zur Änderung des Filmgesetzes: Les Montets hat die Vorlage mit 61,7 Prozent der Stimmen angenommen.","Les citoyens des Montets disent oui à la modification de la loi sur le cinéma avec 61,7 pour cent des voix.","A Les Montets i cittadini hanno accolto, con il 61,7 percento dei voti, la legge sul cinema."
2051,50,0,0,"Delley-Portalban FR","Delley-Portalban (FR)","Delley-Portalban FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2053,61.5,61.5,38.5,"Belmont-Broye FR","Belmont-Broye (FR)","Belmont-Broye FR","61,5 Prozent der Stimmbürgerinnen und Stimmbürger von Belmont-Broye haben Ja gesagt zur Änderung des Filmgesetzes.","Les citoyens de Belmont-Broye valident avec 61,5 pour cent de oui la loi sur le cinéma.","Con il 61,5 percento di ""sì"", i cittadini del comune di Belmont-Broye hanno accolto la legge sul cinema."
2054,50,0,0,"Estavayer FR","Estavayer (FR)","Estavayer FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2055,68.9,68.9,31.1,"Cheyres-Châbles FR","Cheyres-Châbles (FR)","Cheyres-Châbles FR","Ja zur Änderung des Filmgesetzes: Cheyres-Châbles hat die Vorlage mit 68,9 Prozent der Stimmen angenommen.","Les citoyens de Cheyres-Châbles disent oui à la modification de la loi sur le cinéma avec 68,9 pour cent des voix.","A Cheyres-Châbles i cittadini hanno accolto, con il 68,9 percento dei voti, la legge sul cinema."
2061,50,0,0,"Auboranges FR","Auboranges (FR)","Auboranges FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2063,73.8,73.8,26.2,"Billens-Hennens FR","Billens-Hennens (FR)","Billens-Hennens FR","Billens-Hennens hat mit 73,8 Prozent Ja gesagt zur ""Lex Netflix"".","La commune de Billens-Hennens veut une nouvelle loi sur le cinéma. Elle a accepté la ""Lex Netflix"" par 73,8 pour cent des voix.","Nel comune di Billens-Hennens la legge sul cinema è stata accettata con il 73,8 percento dei voti."
2066,57.6,57.6,42.4,"Chapelle (Glâne) FR","Chapelle (Glâne) (FR)","Chapelle (Glâne) FR","Chapelle (Glâne) ist für die Änderung des Filmgesetzes: Mit 49 Ja zu 36 Nein hat die Stimmbevölkerung die Vorlage agenommen.","Chapelle (Glâne) a voté en faveur de la modification de la loi sur le cinéma: 49 habitants de cette petite commune ont dit oui, 36 non.","Nel comune di Chapelle (Glâne) la legge sul cinema è stata accettata con 49 voti contro 36."
2067,62.7,62.7,37.3,"Le Châtelard FR","Le Châtelard (FR)","Le Châtelard FR","Ja zur Änderung des Filmgesetzes in Le Châtelard: Mit 37 Ja-Stimmen zu 22 Nein-Stimmen ist die Vorlage angenommen worden.","Le Châtelard accepte la nouvelle loi sur le cinéma. Dans cette commune, 37 ont voté en faveur de la modification de la loi, alors que 22 l'ont rejetée.","Con 37 voti contro 22, i cittadini di Le Châtelard hanno approvato la legge sul cinema."
2068,61,61,39,"Châtonnaye FR","Châtonnaye (FR)","Châtonnaye FR","Ja zur Änderung des Filmgesetzes: Châtonnaye hat die Vorlage mit 61 Prozent der Stimmen angenommen.","Les citoyens de Châtonnaye disent oui à la modification de la loi sur le cinéma avec 61 pour cent des voix.","A Châtonnaye i cittadini hanno accolto, con il 61 percento dei voti, la legge sul cinema."
2072,58,58,42,"Ecublens FR","Ecublens (FR)","Ecublens FR","Ja zur Änderung des Filmgesetzes in Ecublens FR: Mit 47 Ja-Stimmen zu 34 Nein-Stimmen ist die Vorlage angenommen worden.","Ecublens (FR) accepte la nouvelle loi sur le cinéma. Dans cette commune, 47 ont voté en faveur de la modification de la loi, alors que 34 l'ont rejetée.","Con 47 voti contro 34, i cittadini di Ecublens FR hanno approvato la legge sul cinema."
2079,51.3,51.3,48.7,"Grangettes FR","Grangettes (FR)","Grangettes FR","Grangettes ist für die Änderung des Filmgesetzes: Mit 20 Ja zu 19 Nein hat die Stimmbevölkerung die Vorlage agenommen.","Grangettes a voté en faveur de la modification de la loi sur le cinéma: 20 habitants de cette petite commune ont dit oui, 19 non.","Nel comune di Grangettes la legge sul cinema è stata accettata con 20 voti contro 19."
2086,54.4,54.4,45.6,"Massonnens FR","Massonnens (FR)","Massonnens FR","Massonnens ist für die Änderung des Filmgesetzes: Mit 49 Ja zu 41 Nein hat die Stimmbevölkerung die Vorlage agenommen.","Massonnens a voté en faveur de la modification de la loi sur le cinéma: 49 habitants de cette petite commune ont dit oui, 41 non.","Nel comune di Massonnens la legge sul cinema è stata accettata con 49 voti contro 41."
2087,62.3,62.3,37.7,"Mézières FR","Mézières (FR)","Mézières FR","Ja zur Änderung des Filmgesetzes: Mézières FR hat die Vorlage mit 62,3 Prozent der Stimmen angenommen.","Les citoyens de Mézières (FR) disent oui à la modification de la loi sur le cinéma avec 62,3 pour cent des voix.","A Mézières FR i cittadini hanno accolto, con il 62,3 percento dei voti, la legge sul cinema."
2089,52.2,52.2,47.8,"Montet (Glâne) FR","Montet (Glâne) (FR)","Montet (Glâne) FR","Montet (Glâne) ist für die Änderung des Filmgesetzes: Mit 47 Ja zu 43 Nein hat die Stimmbevölkerung die Vorlage agenommen.","Montet (Glâne) a voté en faveur de la modification de la loi sur le cinéma: 47 habitants de cette petite commune ont dit oui, 43 non.","Nel comune di Montet (Glâne) la legge sul cinema è stata accettata con 47 voti contro 43."
2096,50,0,0,"Romont FR","Romont (FR)","Romont FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2097,63.9,63.9,36.1,"Rue FR","Rue (FR)","Rue FR","63,9 Prozent der Stimmbürgerinnen und Stimmbürger von Rue haben Ja gesagt zur Änderung des Filmgesetzes.","Les citoyens de Rue valident avec 63,9 pour cent de oui la loi sur le cinéma.","Con il 63,9 percento di ""sì"", i cittadini del comune di Rue hanno accolto la legge sul cinema."
2099,58.4,58.4,41.6,"Siviriez FR","Siviriez (FR)","Siviriez FR","Siviriez hat der Änderung des Filmgesetzes zugestimmt und zwar mit 230 Ja zu 164 Nein. Die entspricht einem Ja-Stimmen-Anteil von 58,4 Prozent.","A Siviriez, les habitants ont soutenu avec 58,4 pour cent des voix la nouvelle loi sur le cinéma.","Da Siviriez è arrivato un ""sì"" alle urne per la legge sul cinema. I cittadini hanno accolto il testo con il 58,4 percento dei voti."
2102,64,64,36,"Ursy FR","Ursy (FR)","Ursy FR","Die ""Lex Netflix"" ist in Ursy mit 356 Ja zu 200 Nein angenommen worden. Die entspricht 64 Prozent der Stimmen.","A Ursy, les habitants sont favorables à la loi sur le cinéma. Ils ont dit oui à 64 pour cent à la ""Lex Netflix"".","I cittadini di Ursy si sono espressi a favore della legge sul cinema. Il testo è stato approvato con il 64 percento dei voti."
2113,50,0,0,"Vuisternens-devant-Romont FR","Vuisternens-devant-Romont (FR)","Vuisternens-devant-Romont FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2114,50,0,0,"Villorsonnens FR","Villorsonnens (FR)","Villorsonnens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2115,66.3,66.3,33.7,"Torny FR","Torny (FR)","Torny FR","Die ""Lex Netflix"" ist in Torny mit 116 Ja zu 59 Nein angenommen worden. Die entspricht 66,3 Prozent der Stimmen.","A Torny, les habitants sont favorables à la loi sur le cinéma. Ils ont dit oui à 66,3 pour cent à la ""Lex Netflix"".","I cittadini di Torny si sono espressi a favore della legge sul cinema. Il testo è stato approvato con il 66,3 percento dei voti."
2117,64,64,36,"Villaz FR","Villaz (FR)","Villaz FR","64 Prozent der Stimmbürgerinnen und Stimmbürger von Villaz haben Ja gesagt zur Änderung des Filmgesetzes.","Les citoyens de Villaz valident avec 64 pour cent de oui la loi sur le cinéma.","Con il 64 percento di ""sì"", i cittadini del comune di Villaz hanno accolto la legge sul cinema."
2121,61.7,61.7,38.3,"Haut-Intyamon FR","Haut-Intyamon (FR)","Haut-Intyamon FR","Haut-Intyamon hat mit 61,7 Prozent Ja gesagt zur ""Lex Netflix"".","La commune de Haut-Intyamon veut une nouvelle loi sur le cinéma. Elle a accepté la ""Lex Netflix"" par 61,7 pour cent des voix.","Nel comune di Haut-Intyamon la legge sul cinema è stata accettata con il 61,7 percento dei voti."
2122,50,0,0,"Pont-en-Ogoz FR","Pont-en-Ogoz (FR)","Pont-en-Ogoz FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2123,65.7,65.7,34.3,"Botterens FR","Botterens (FR)","Botterens FR","Botterens hat mit 65,7 Prozent Ja gesagt zur ""Lex Netflix"".","La commune de Botterens veut une nouvelle loi sur le cinéma. Elle a accepté la ""Lex Netflix"" par 65,7 pour cent des voix.","Nel comune di Botterens la legge sul cinema è stata accettata con il 65,7 percento dei voti."
2124,50,0,0,"Broc FR","Broc (FR)","Broc FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2125,50,0,0,"Bulle FR","Bulle (FR)","Bulle FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2128,49.4,49.4,50.6,"Châtel-sur-Montsalvens FR","Châtel-sur-Montsalvens (FR)","Châtel-sur-Montsalvens FR","Châtel-sur-Montsalvens will nichts wissen der Änderung des Filmgesetzes: Mit 42 Nein- zu 41 Ja-Stimmen hat die Gemeinde die Vorlage verworfen.","42 habitants de Châtel-sur-Montsalvens se sont opposés à la modification de loi sur le cinéma. Les partisans de la ""Lex Netflix"" soumise aux urnes n'étaient que 41.","Nel comune di Châtel-sur-Montsalvens la legge sul cinema è stata bocciata con 42 voti contro 41."
2129,59.7,59.7,40.3,"Corbières FR","Corbières (FR)","Corbières FR","Corbières hat der Änderung des Filmgesetzes zugestimmt und zwar mit 120 Ja zu 81 Nein. Die entspricht einem Ja-Stimmen-Anteil von 59,7 Prozent.","A Corbières, les habitants ont soutenu avec 59,7 pour cent des voix la nouvelle loi sur le cinéma.","Da Corbières è arrivato un ""sì"" alle urne per la legge sul cinema. I cittadini hanno accolto il testo con il 59,7 percento dei voti."
2130,50.4,50.4,49.6,"Crésuz FR","Crésuz (FR)","Crésuz FR","Mit 50,4 Prozent Ja hat sich Crésuz für die Änderung des Filmgesetzes ausgesprochen.","Pour les habitants de Crésuz, une nouvelle loi sur le cinéma est nécessaire. Ils ont voté oui à 50,4 pour cent en faveur de la ""Lex Netflix"".","Sì alla legge sul cinema nel comune di Crésuz: i cittadini hanno approvato il testo con il 50,4 percento dei voti."
2131,69.4,69.4,30.6,"Echarlens FR","Echarlens (FR)","Echarlens FR","69,4 Prozent der Stimmbürgerinnen und Stimmbürger von Echarlens haben für die Änderung des Filmgesetzes gestimmt.","Les citoyens d'Echarlens sont favorables à la loi modifiée sur le cinéma. Ils ont voté à 69,4 pour cent en faveur du projet du Conseil fédéral et du Parlement.","Nel comune di Echarlens la legge sul cinema è stata approvata con il 69,4 percento dei voti."
2134,67.1,67.1,32.9,"Grandvillard FR","Grandvillard (FR)","Grandvillard FR","Grandvillard hat der Änderung des Filmgesetzes zugestimmt und zwar mit 116 Ja zu 57 Nein. Die entspricht einem Ja-Stimmen-Anteil von 67,1 Prozent.","A Grandvillard, les habitants ont soutenu avec 67,1 pour cent des voix la nouvelle loi sur le cinéma.","Da Grandvillard è arrivato un ""sì"" alle urne per la legge sul cinema. I cittadini hanno accolto il testo con il 67,1 percento dei voti."
2135,50,0,0,"Greyerz FR","Gruyères (FR)","Greyerz FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2137,71.1,71.1,28.9,"Hauteville FR","Hauteville (FR)","Hauteville FR","Mit 71,1 Prozent Ja hat sich Hauteville für die Änderung des Filmgesetzes ausgesprochen.","Pour les habitants de Hauteville, une nouvelle loi sur le cinéma est nécessaire. Ils ont voté oui à 71,1 pour cent en faveur de la ""Lex Netflix"".","Sì alla legge sul cinema nel comune di Hauteville: i cittadini hanno approvato il testo con il 71,1 percento dei voti."
2138,50,0,0,"Jaun FR","Bellegarde (FR)","Jaun FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2140,60.6,60.6,39.4,"Marsens FR","Marsens (FR)","Marsens FR","Marsens hat der Änderung des Filmgesetzes zugestimmt und zwar mit 245 Ja zu 159 Nein. Die entspricht einem Ja-Stimmen-Anteil von 60,6 Prozent.","A Marsens, les habitants ont soutenu avec 60,6 pour cent des voix la nouvelle loi sur le cinéma.","Da Marsens è arrivato un ""sì"" alle urne per la legge sul cinema. I cittadini hanno accolto il testo con il 60,6 percento dei voti."
2143,62.9,62.9,37.1,"Morlon FR","Morlon (FR)","Morlon FR","Die ""Lex Netflix"" ist in Morlon mit 95 Ja zu 56 Nein angenommen worden. Die entspricht 62,9 Prozent der Stimmen.","A Morlon, les habitants sont favorables à la loi sur le cinéma. Ils ont dit oui à 62,9 pour cent à la ""Lex Netflix"".","I cittadini di Morlon si sono espressi a favore della legge sul cinema. Il testo è stato approvato con il 62,9 percento dei voti."
2145,50,0,0,"Le Pâquier FR","Le Pâquier (FR)","Le Pâquier FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2147,50,0,0,"Pont-la-Ville FR","Pont-la-Ville (FR)","Pont-la-Ville FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2148,59.9,59.9,40.1,"Riaz FR","Riaz (FR)","Riaz FR","Riaz hat der Änderung des Filmgesetzes zugestimmt und zwar mit 342 Ja zu 229 Nein. Die entspricht einem Ja-Stimmen-Anteil von 59,9 Prozent.","A Riaz, les habitants ont soutenu avec 59,9 pour cent des voix la nouvelle loi sur le cinéma.","Da Riaz è arrivato un ""sì"" alle urne per la legge sul cinema. I cittadini hanno accolto il testo con il 59,9 percento dei voti."
2149,54.4,54.4,45.6,"La Roche FR","La Roche (FR)","La Roche FR","Ja zur Änderung des Filmgesetzes: La Roche hat die Vorlage mit 54,4 Prozent der Stimmen angenommen.","Les citoyens de La Roche disent oui à la modification de la loi sur le cinéma avec 54,4 pour cent des voix.","A La Roche i cittadini hanno accolto, con il 54,4 percento dei voti, la legge sul cinema."
2152,50,0,0,"Sâles FR","Sâles (FR)","Sâles FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2153,50,0,0,"Sorens FR","Sorens (FR)","Sorens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2155,67,67,33,"Vaulruz FR","Vaulruz (FR)","Vaulruz FR","Mit 67 Prozent Ja hat sich Vaulruz für die Änderung des Filmgesetzes ausgesprochen.","Pour les habitants de Vaulruz, une nouvelle loi sur le cinéma est nécessaire. Ils ont voté oui à 67 pour cent en faveur de la ""Lex Netflix"".","Sì alla legge sul cinema nel comune di Vaulruz: i cittadini hanno approvato il testo con il 67 percento dei voti."
2160,63.6,63.6,36.4,"Vuadens FR","Vuadens (FR)","Vuadens FR","63,6 Prozent der Stimmbürgerinnen und Stimmbürger von Vuadens haben für die Änderung des Filmgesetzes gestimmt.","Les citoyens de Vuadens sont favorables à la loi modifiée sur le cinéma. Ils ont voté à 63,6 pour cent en faveur du projet du Conseil fédéral et du Parlement.","Nel comune di Vuadens la legge sul cinema è stata approvata con il 63,6 percento dei voti."
2162,65.8,65.8,34.2,"Bas-Intyamon FR","Bas-Intyamon (FR)","Bas-Intyamon FR","Ja zur Änderung des Filmgesetzes: Bas-Intyamon hat die Vorlage mit 65,8 Prozent der Stimmen angenommen.","Les citoyens de Bas-Intyamon disent oui à la modification de la loi sur le cinéma avec 65,8 pour cent des voix.","A Bas-Intyamon i cittadini hanno accolto, con il 65,8 percento dei voti, la legge sul cinema."
2163,70,70,30,"Val-de-Charmey FR","Val-de-Charmey (FR)","Val-de-Charmey FR","Die ""Lex Netflix"" ist in Val-de-Charmey mit 408 Ja zu 175 Nein angenommen worden. Die entspricht 70 Prozent der Stimmen.","A Val-de-Charmey, les habitants sont favorables à la loi sur le cinéma. Ils ont dit oui à 70 pour cent à la ""Lex Netflix"".","I cittadini di Val-de-Charmey si sono espressi a favore della legge sul cinema. Il testo è stato approvato con il 70 percento dei voti."
2173,57.3,57.3,42.7,"Autigny FR","Autigny (FR)","Autigny FR","57,3 Prozent der Stimmbürgerinnen und Stimmbürger von Autigny haben für die Änderung des Filmgesetzes gestimmt.","Les citoyens d'Autigny sont favorables à la loi modifiée sur le cinéma. Ils ont voté à 57,3 pour cent en faveur du projet du Conseil fédéral et du Parlement.","Nel comune di Autigny la legge sul cinema è stata approvata con il 57,3 percento dei voti."
2174,50,0,0,"Avry FR","Avry (FR)","Avry FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2175,50,0,0,"Belfaux FR","Belfaux (FR)","Belfaux FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2177,63.9,63.9,36.1,"Chénens FR","Chénens (FR)","Chénens FR","Chénens hat der Änderung des Filmgesetzes zugestimmt und zwar mit 94 Ja zu 53 Nein. Die entspricht einem Ja-Stimmen-Anteil von 63,9 Prozent.","A Chénens, les habitants ont soutenu avec 63,9 pour cent des voix la nouvelle loi sur le cinéma.","Da Chénens è arrivato un ""sì"" alle urne per la legge sul cinema. I cittadini hanno accolto il testo con il 63,9 percento dei voti."
2183,50,0,0,"Corminboeuf FR","Corminboeuf (FR)","Corminboeuf FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2186,50,0,0,"Cottens FR","Cottens (FR)","Cottens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2194,51.8,51.8,48.2,"Ferpicloz FR","Ferpicloz (FR)","Ferpicloz FR","Ja zur Änderung des Filmgesetzes in Ferpicloz: Mit 29 Ja-Stimmen zu 27 Nein-Stimmen ist die Vorlage angenommen worden.","Ferpicloz accepte la nouvelle loi sur le cinéma. Dans cette commune, 29 ont voté en faveur de la modification de la loi, alors que 27 l'ont rejetée.","Con 29 voti contro 27, i cittadini di Ferpicloz hanno approvato la legge sul cinema."
2196,50,0,0,"Freiburg FR","Fribourg (FR)","Friburgo FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2197,50,0,0,"Givisiez FR","Givisiez (FR)","Givisiez FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2198,64.7,64.7,35.3,"Granges-Paccot FR","Granges-Paccot (FR)","Granges-Paccot FR","64,7 Prozent der Stimmbürgerinnen und Stimmbürger von Granges-Paccot haben für die Änderung des Filmgesetzes gestimmt.","Les citoyens de Granges-Paccot sont favorables à la loi modifiée sur le cinéma. Ils ont voté à 64,7 pour cent en faveur du projet du Conseil fédéral et du Parlement.","Nel comune di Granges-Paccot la legge sul cinema è stata approvata con il 64,7 percento dei voti."
2200,62.9,62.9,37.1,"Grolley FR","Grolley (FR)","Grolley FR","Die ""Lex Netflix"" ist in Grolley mit 304 Ja zu 179 Nein angenommen worden. Die entspricht 62,9 Prozent der Stimmen.","A Grolley, les habitants sont favorables à la loi sur le cinéma. Ils ont dit oui à 62,9 pour cent à la ""Lex Netflix"".","I cittadini di Grolley si sono espressi a favore della legge sul cinema. Il testo è stato approvato con il 62,9 percento dei voti."
2206,50,0,0,"Marly FR","Marly (FR)","Marly FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2208,50,0,0,"Matran FR","Matran (FR)","Matran FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2211,50,0,0,"Neyruz FR","Neyruz (FR)","Neyruz FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2216,60.4,60.4,39.6,"Pierrafortscha FR","Pierrafortscha (FR)","Pierrafortscha FR","Ja zur Änderung des Filmgesetzes in Pierrafortscha: Mit 29 Ja-Stimmen zu 19 Nein-Stimmen ist die Vorlage angenommen worden.","Pierrafortscha accepte la nouvelle loi sur le cinéma. Dans cette commune, 29 ont voté en faveur de la modification de la loi, alors que 19 l'ont rejetée.","Con 29 voti contro 19, i cittadini di Pierrafortscha hanno approvato la legge sul cinema."
