"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
701,50.6,50.6,49.4,"Perrefitte BE","Perrefitte (BE)","Perrefitte BE","In Perrefitte hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 50,6 Prozent angenommen. Perrefitte hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","A Perrefitte, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 50,6 pour cent de oui. Perrefitte a approuvé la modification de la loi, tout comme son canton.","I cittadini di Perrefitte si sono espressi a favore della la maggiore partecipazione a Frontex. Il testo è stato approvato con il 50,6 percento dei voti. Il comune di Perrefitte approvando la legge si è espresso come il suo cantone."
703,35.2,35.2,64.8,"Reconvilier BE","Reconvilier (BE)","Reconvilier BE","Nein zum höheren Frontex-Beitrag in Reconvilier. Die Gemeinde hat die Vorlage mit 64,8 Prozent abgelehnt. Reconvilier hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","A Reconvilier, les habitants disent non à 64,8 pour cent au renforcement de la participation de la Suisse à Frontex. Reconvilier a rejeté la modification de la loi, contrairement à son canton.","I cittadini di Reconvilier si sono espressi contro la maggiore partecipazione a Frontex. Il testo è stato respinto con il 64,8 percento dei voti. Il comune di Reconvilier respingendo la legge è andato controcorrente rispetto al suo cantone."
704,46.1,46.1,53.9,"Roches BE","Roches (BE)","Roches BE BE","In Roches BE hat die Stimmbevölkerung den höheren Frontex-Beitrag abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 53,9 Prozent verworfen. Roches BE hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","A Roches (BE), les habitants sont défavorables au renforcement de la participation de la Suisse à Frontex avec 53,9 pour cent de non. Roches (BE) a rejeté la modification de la loi, contrairement à son canton.","Con il 53,9 percento di ""no"", i cittadini del comune di Roches BE hanno respinto la maggiore partecipazione a Frontex. Il comune di Roches BE respingendo la legge è andato controcorrente rispetto al suo cantone."
706,82.6,82.6,17.4,"Saicourt BE","Saicourt (BE)","Saicourt BE","Die Gemeinde Saicourt hat den höheren Frontex-Beitrag mit 82,6 Prozent angenommen. Saicourt hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","A Saicourt, les habitants disent oui à 82,6 pour cent au renforcement de la participation de la Suisse à Frontex. Saicourt a approuvé la modification de la loi, tout comme son canton.","Nel comune di Saicourt la maggiore partecipazione a Frontex è stata approvata con il 82,6 percento dei voti. Il comune di Saicourt approvando la legge si è espresso come il suo cantone."
707,53,53,47,"Saules BE","Saules (BE)","Saules BE","53 Prozent der Stimmbürgerinnen und Stimmbürger von Saules BE haben einem höheren Frontex-Beitrag zugestimmt. Saules BE hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les électeurs de Saules (BE) valident le renforcement de la participation de la Suisse à Frontex avec 53 pour cent de oui. Saules (BE) a approuvé la modification de la loi, tout comme son canton.","A Saules BE i cittadini hanno accolto, con il 53 percento dei voti, la maggiore partecipazione a Frontex. Il comune di Saules BE approvando la legge si è espresso come il suo cantone."
708,99,99,1,"Schelten BE","La Scheulte (BE)","Schelten BE","In Schelten hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 99 Prozent angenommen. Schelten hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","A La Scheulte, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 99 pour cent de oui. La Scheulte a approuvé la modification de la loi, tout comme son canton.","I cittadini di Schelten si sono espressi a favore della la maggiore partecipazione a Frontex. Il testo è stato approvato con il 99 percento dei voti. Il comune di Schelten approvando la legge si è espresso come il suo cantone."
709,33.1,33.1,66.9,"Seehof BE","Seehof (BE)","Seehof BE","In Seehof hat die Stimmbevölkerung den höheren Frontex-Beitrag abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 66,9 Prozent verworfen. Seehof hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","A Seehof, les habitants sont défavorables au renforcement de la participation de la Suisse à Frontex avec 66,9 pour cent de non. Seehof a rejeté la modification de la loi, contrairement à son canton.","Con il 66,9 percento di ""no"", i cittadini del comune di Seehof hanno respinto la maggiore partecipazione a Frontex. Il comune di Seehof respingendo la legge è andato controcorrente rispetto al suo cantone."
711,34.1,34.1,65.9,"Sorvilier BE","Sorvilier (BE)","Sorvilier BE","Sorvilier hat den höheren Frontex-Beitrag mit 65,9 Prozent abgelehnt. Sorvilier hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Le renforcement de la participation de la Suisse à Frontex ne passe pas la rampe à Sorvilier avec 65,9 pour cent de non. Sorvilier a rejeté la modification de la loi, contrairement à son canton.","Nel comune di Sorvilier la maggiore partecipazione a Frontex è stata respinta con il 65,9 percento dei voti. Il comune di Sorvilier respingendo la legge è andato controcorrente rispetto al suo cantone."
713,31.5,31.5,68.5,"Tavannes BE","Tavannes (BE)","Tavannes BE","Tavannes hat den höheren Frontex-Beitrag mit 68,5 Prozent abgelehnt. Tavannes hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Le renforcement de la participation de la Suisse à Frontex ne passe pas la rampe à Tavannes avec 68,5 pour cent de non. Tavannes a rejeté la modification de la loi, contrairement à son canton.","Nel comune di Tavannes la maggiore partecipazione a Frontex è stata respinta con il 68,5 percento dei voti. Il comune di Tavannes respingendo la legge è andato controcorrente rispetto al suo cantone."
715,44.8,44.8,55.2,"Rebévelier BE","Rebévelier (BE)","Rebévelier BE","In Rebévelier hat die Stimmbevölkerung den höheren Frontex-Beitrag abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 55,2 Prozent verworfen. Rebévelier hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","A Rebévelier, les habitants sont défavorables au renforcement de la participation de la Suisse à Frontex avec 55,2 pour cent de non. Rebévelier a rejeté la modification de la loi, contrairement à son canton.","Con il 55,2 percento di ""no"", i cittadini del comune di Rebévelier hanno respinto la maggiore partecipazione a Frontex. Il comune di Rebévelier respingendo la legge è andato controcorrente rispetto al suo cantone."
716,82.3,82.3,17.7,"Petit-Val BE","Petit-Val (BE)","Petit-Val BE","82,3 Prozent der Stimmbürgerinnen und Stimmbürger von Petit-Val haben einem höheren Frontex-Beitrag zugestimmt. Petit-Val hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les électeurs de Petit-Val valident le renforcement de la participation de la Suisse à Frontex avec 82,3 pour cent de oui. Petit-Val a approuvé la modification de la loi, tout comme son canton.","A Petit-Val i cittadini hanno accolto, con il 82,3 percento dei voti, la maggiore partecipazione a Frontex. Il comune di Petit-Val approvando la legge si è espresso come il suo cantone."
717,64.3,64.3,35.7,"Valbirse BE","Valbirse (BE)","Valbirse BE","Die Gemeinde Valbirse hat den höheren Frontex-Beitrag mit 64,3 Prozent angenommen. Valbirse hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","A Valbirse, les habitants disent oui à 64,3 pour cent au renforcement de la participation de la Suisse à Frontex. Valbirse a approuvé la modification de la loi, tout comme son canton.","Nel comune di Valbirse la maggiore partecipazione a Frontex è stata approvata con il 64,3 percento dei voti. Il comune di Valbirse approvando la legge si è espresso come il suo cantone."
723,84.9,84.9,15.1,"Neuenstadt BE","La Neuveville (BE)","Neuenstadt BE","Ja zum höheren Frontex-Beitrag in Neuenstadt. Die Gemeinde hat die Vorlage mit 84,9 Prozent der Stimmen angenommen. Neuenstadt hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à La Neuveville avec 84,9 pour cent de oui. La Neuveville a approuvé la modification de la loi, tout comme son canton.","Da Neuenstadt è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 84,9 percento dei voti. Il comune di Neuenstadt approvando la legge si è espresso come il suo cantone."
724,66.8,66.8,33.2,"Nods BE","Nods (BE)","Nods BE","66,8 Prozent der Abstimmenden in der Gemeinde Nods haben Ja gesagt zum höheren Frontex-Beitrag. Nods hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","C'est oui à 66,8 pour cent au renforcement de la participation de la Suisse à Frontex à Nods. Nods a approuvé la modification de la loi, tout comme son canton.","Con il 66,8 percento di ""sì"", i cittadini del comune di Nods hanno accolto la maggiore partecipazione a Frontex. Il comune di Nods approvando la legge si è espresso come il suo cantone."
726,67,67,33,"Plateau de Diesse BE","Plateau de Diesse (BE)","Plateau de Diesse BE","Ja zum höheren Frontex-Beitrag in Plateau de Diesse. Die Gemeinde hat die Vorlage mit 67 Prozent der Stimmen angenommen. Plateau de Diesse hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Plateau de Diesse avec 67 pour cent de oui. Plateau de Diesse a approuvé la modification de la loi, tout comme son canton.","Da Plateau de Diesse è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 67 percento dei voti. Il comune di Plateau de Diesse approvando la legge si è espresso come il suo cantone."
731,62.2,62.2,37.8,"Aegerten BE","Aegerten (BE)","Aegerten BE","Ja zum höheren Frontex-Beitrag in Aegerten: Mit 62,2 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Aegerten hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les habitants d'Aegerten approuvent le renforcement de la participation de la Suisse à Frontex avec 62,2 pour cent de oui. Aegerten a approuvé la modification de la loi, tout comme son canton.","Sì al una maggiore partecipazione a Frontex nel comune di Aegerten: i cittadini hanno approvato il testo con il 62,2 percento dei voti. Il comune di Aegerten approvando la legge si è espresso come il suo cantone."
732,41.8,41.8,58.2,"Bellmund BE","Bellmund (BE)","Bellmund BE","In Bellmund hat der höhere Frontex-Beitrag keine Mehrheit gefunden. Auf 58,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Bellmund hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Les habitants de Bellmund rejettent le renforcement de la participation de la Suisse à Frontex avec 58,2 pour cent de non. Bellmund a rejeté la modification de la loi, contrairement à son canton.","Nel comune di Bellmund la maggiore partecipazione a Frontex è stata bocciata con il 58,2 percento dei voti. Il comune di Bellmund respingendo la legge è andato controcorrente rispetto al suo cantone."
733,37.6,37.6,62.4,"Brügg BE","Brügg (BE)","Brügg BE","Nein zum höheren Frontex-Beitrag in Brügg. Die Gemeinde hat die Vorlage mit 62,4 Prozent abgelehnt. Brügg hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","A Brügg, les habitants disent non à 62,4 pour cent au renforcement de la participation de la Suisse à Frontex. Brügg a rejeté la modification de la loi, contrairement à son canton.","I cittadini di Brügg si sono espressi contro la maggiore partecipazione a Frontex. Il testo è stato respinto con il 62,4 percento dei voti. Il comune di Brügg respingendo la legge è andato controcorrente rispetto al suo cantone."
734,47.1,47.1,52.9,"Bühl BE","Bühl (BE)","Bühl BE","Bühl hat den höheren Frontex-Beitrag mit 52,9 Prozent abgelehnt. Bühl hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Le renforcement de la participation de la Suisse à Frontex ne passe pas la rampe à Bühl avec 52,9 pour cent de non. Bühl a rejeté la modification de la loi, contrairement à son canton.","Nel comune di Bühl la maggiore partecipazione a Frontex è stata respinta con il 52,9 percento dei voti. Il comune di Bühl respingendo la legge è andato controcorrente rispetto al suo cantone."
735,75.7,75.7,24.3,"Epsach BE","Epsach (BE)","Epsach BE","Die Gemeinde Epsach hat den höheren Frontex-Beitrag mit 75,7 Prozent Ja-Stimmen angenommen. Epsach hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les habitants d'Epsach acceptent le renforcement de la participation de la Suisse à Frontex avec 75,7 pour cent de oui. Epsach a approuvé la modification de la loi, tout comme son canton.","Nel comune di Epsach la maggiore partecipazione a Frontex è stata accettata con il 75,7 percento dei voti. Il comune di Epsach approvando la legge si è espresso come il suo cantone."
736,49.8,49.8,50.2,"Hagneck BE","Hagneck (BE)","Hagneck BE","Hagneck hat den höheren Frontex-Beitrag mit 50,2 Prozent abgelehnt. Hagneck hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Le renforcement de la participation de la Suisse à Frontex ne passe pas la rampe à Hagneck avec 50,2 pour cent de non. Hagneck a rejeté la modification de la loi, contrairement à son canton.","Nel comune di Hagneck la maggiore partecipazione a Frontex è stata respinta con il 50,2 percento dei voti. Il comune di Hagneck respingendo la legge è andato controcorrente rispetto al suo cantone."
737,51,51,49,"Hermrigen BE","Hermrigen (BE)","Hermrigen BE","Ja zum höheren Frontex-Beitrag in Hermrigen. Die Gemeinde hat die Vorlage mit 51 Prozent der Stimmen angenommen. Hermrigen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Hermrigen avec 51 pour cent de oui. Hermrigen a approuvé la modification de la loi, tout comme son canton.","Da Hermrigen è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 51 percento dei voti. Il comune di Hermrigen approvando la legge si è espresso come il suo cantone."
738,9.8,9.8,90.2,"Jens BE","Jens (BE)","Jens BE","Jens hat den höheren Frontex-Beitrag mit 90,2 Prozent abgelehnt. Jens hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Le renforcement de la participation de la Suisse à Frontex ne passe pas la rampe à Jens avec 90,2 pour cent de non. Jens a rejeté la modification de la loi, contrairement à son canton.","Nel comune di Jens la maggiore partecipazione a Frontex è stata respinta con il 90,2 percento dei voti. Il comune di Jens respingendo la legge è andato controcorrente rispetto al suo cantone."
739,74.1,74.1,25.9,"Ipsach BE","Ipsach (BE)","Ipsach BE","Die Gemeinde Ipsach hat den höheren Frontex-Beitrag mit 74,1 Prozent Ja-Stimmen angenommen. Ipsach hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les habitants d'Ipsach acceptent le renforcement de la participation de la Suisse à Frontex avec 74,1 pour cent de oui. Ipsach a approuvé la modification de la loi, tout comme son canton.","Nel comune di Ipsach la maggiore partecipazione a Frontex è stata accettata con il 74,1 percento dei voti. Il comune di Ipsach approvando la legge si è espresso come il suo cantone."
740,67.5,67.5,32.5,"Ligerz BE","Gléresse (BE)","Ligerz BE","67,5 Prozent der Abstimmenden in der Gemeinde Ligerz haben Ja gesagt zum höheren Frontex-Beitrag. Ligerz hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","C'est oui à 67,5 pour cent au renforcement de la participation de la Suisse à Frontex à Gléresse. Gléresse a approuvé la modification de la loi, tout comme son canton.","Con il 67,5 percento di ""sì"", i cittadini del comune di Ligerz hanno accolto la maggiore partecipazione a Frontex. Il comune di Ligerz approvando la legge si è espresso come il suo cantone."
741,70.8,70.8,29.2,"Merzligen BE","Merzligen (BE)","Merzligen BE","70,8 Prozent der Stimmbürgerinnen und Stimmbürger von Merzligen haben einem höheren Frontex-Beitrag zugestimmt. Merzligen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les électeurs de Merzligen valident le renforcement de la participation de la Suisse à Frontex avec 70,8 pour cent de oui. Merzligen a approuvé la modification de la loi, tout comme son canton.","A Merzligen i cittadini hanno accolto, con il 70,8 percento dei voti, la maggiore partecipazione a Frontex. Il comune di Merzligen approvando la legge si è espresso come il suo cantone."
742,56.6,56.6,43.4,"Mörigen BE","Mörigen (BE)","Mörigen BE","In Mörigen hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 56,6 Prozent angenommen. Mörigen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","A Mörigen, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 56,6 pour cent de oui. Mörigen a approuvé la modification de la loi, tout comme son canton.","I cittadini di Mörigen si sono espressi a favore della la maggiore partecipazione a Frontex. Il testo è stato approvato con il 56,6 percento dei voti. Il comune di Mörigen approvando la legge si è espresso come il suo cantone."
743,69.9,69.9,30.1,"Nidau BE","Nidau (BE)","Nidau BE","69,9 Prozent der Abstimmenden in der Gemeinde Nidau haben Ja gesagt zum höheren Frontex-Beitrag. Nidau hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","C'est oui à 69,9 pour cent au renforcement de la participation de la Suisse à Frontex à Nidau. Nidau a approuvé la modification de la loi, tout comme son canton.","Con il 69,9 percento di ""sì"", i cittadini del comune di Nidau hanno accolto la maggiore partecipazione a Frontex. Il comune di Nidau approvando la legge si è espresso come il suo cantone."
744,60.4,60.4,39.6,"Orpund BE","Orpund (BE)","Orpund BE","Die Gemeinde Orpund hat den höheren Frontex-Beitrag mit 60,4 Prozent Ja-Stimmen angenommen. Orpund hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les habitants d'Orpund acceptent le renforcement de la participation de la Suisse à Frontex avec 60,4 pour cent de oui. Orpund a approuvé la modification de la loi, tout comme son canton.","Nel comune di Orpund la maggiore partecipazione a Frontex è stata accettata con il 60,4 percento dei voti. Il comune di Orpund approvando la legge si è espresso come il suo cantone."
745,87.5,87.5,12.5,"Port BE","Port (BE)","Port BE","Die Gemeinde Port hat den höheren Frontex-Beitrag mit 87,5 Prozent angenommen. Port hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","A Port, les habitants disent oui à 87,5 pour cent au renforcement de la participation de la Suisse à Frontex. Port a approuvé la modification de la loi, tout comme son canton.","Nel comune di Port la maggiore partecipazione a Frontex è stata approvata con il 87,5 percento dei voti. Il comune di Port approvando la legge si è espresso come il suo cantone."
746,40.7,40.7,59.3,"Safnern BE","Safnern (BE)","Safnern BE","In Safnern hat die Stimmbevölkerung den höheren Frontex-Beitrag abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 59,3 Prozent verworfen. Safnern hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","A Safnern, les habitants sont défavorables au renforcement de la participation de la Suisse à Frontex avec 59,3 pour cent de non. Safnern a rejeté la modification de la loi, contrairement à son canton.","Con il 59,3 percento di ""no"", i cittadini del comune di Safnern hanno respinto la maggiore partecipazione a Frontex. Il comune di Safnern respingendo la legge è andato controcorrente rispetto al suo cantone."
747,19.2,19.2,80.8,"Scheuren BE","Scheuren (BE)","Scheuren BE","80,8 Prozent der Stimmbürgerinnen und Stimmbürger von Scheuren sagen Nein zum höheren Frontex-Beitrag. Scheuren hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Les habitants de Scheuren s'opposent au renforcement de la participation de la Suisse à Frontex avec 80,8 pour cent de non. Scheuren a rejeté la modification de la loi, contrairement à son canton.","No a una maggiore partecipazione a Frontex nel comune di Scheuren: i cittadini hanno bocciato il testo con il 80,8 percento dei voti. Il comune di Scheuren respingendo la legge è andato controcorrente rispetto al suo cantone."
748,24.5,24.5,75.5,"Schwadernau BE","Schwadernau (BE)","Schwadernau BE","In Schwadernau hat der höhere Frontex-Beitrag keine Mehrheit gefunden. Auf 75,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Schwadernau hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Les habitants de Schwadernau rejettent le renforcement de la participation de la Suisse à Frontex avec 75,5 pour cent de non. Schwadernau a rejeté la modification de la loi, contrairement à son canton.","Nel comune di Schwadernau la maggiore partecipazione a Frontex è stata bocciata con il 75,5 percento dei voti. Il comune di Schwadernau respingendo la legge è andato controcorrente rispetto al suo cantone."
749,70.4,70.4,29.6,"Studen BE","Studen (BE)","Studen BE BE","70,4 Prozent der Stimmbürgerinnen und Stimmbürger von Studen BE haben einem höheren Frontex-Beitrag zugestimmt. Studen BE hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les électeurs de Studen (BE) valident le renforcement de la participation de la Suisse à Frontex avec 70,4 pour cent de oui. Studen (BE) a approuvé la modification de la loi, tout comme son canton.","A Studen BE i cittadini hanno accolto, con il 70,4 percento dei voti, la maggiore partecipazione a Frontex. Il comune di Studen BE approvando la legge si è espresso come il suo cantone."
750,37.3,37.3,62.7,"Sutz-Lattrigen BE","Sutz-Lattrigen (BE)","Sutz-Lattrigen BE","Keine Mehrheit für den höheren Frontex-Beitrag in Sutz-Lattrigen: Mit 4'632 Nein-Stimmen zu 2'760 Ja-Stimmen oder 62,7 Prozent hat die Gemeinde die Vorlage verworfen. Sutz-Lattrigen hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","C'est non à 62,7 pour cent au renforcement de la participation de la Suisse à Frontex à Sutz-Lattrigen. Sutz-Lattrigen a rejeté la modification de la loi, contrairement à son canton.","Da Sutz-Lattrigen è arrivato un ""no"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno bocciato il testo con il 62,7 percento dei voti. Il comune di Sutz-Lattrigen respingendo la legge è andato controcorrente rispetto al suo cantone."
751,99.6,99.6,0.4,"Täuffelen BE","Täuffelen (BE)","Täuffelen BE","Ja zum höheren Frontex-Beitrag in Täuffelen. Die Gemeinde hat die Vorlage mit 99,6 Prozent der Stimmen angenommen. Täuffelen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Täuffelen avec 99,6 pour cent de oui. Täuffelen a approuvé la modification de la loi, tout comme son canton.","Da Täuffelen è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 99,6 percento dei voti. Il comune di Täuffelen approvando la legge si è espresso come il suo cantone."
754,55.4,55.4,44.6,"Walperswil BE","Walperswil (BE)","Walperswil BE","In Walperswil hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 55,4 Prozent angenommen. Walperswil hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","A Walperswil, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 55,4 pour cent de oui. Walperswil a approuvé la modification de la loi, tout comme son canton.","I cittadini di Walperswil si sono espressi a favore della la maggiore partecipazione a Frontex. Il testo è stato approvato con il 55,4 percento dei voti. Il comune di Walperswil approvando la legge si è espresso come il suo cantone."
755,46.8,46.8,53.2,"Worben BE","Worben (BE)","Worben BE","Nein zum höheren Frontex-Beitrag in Worben: Mit 4'860 Nein- zu 4'283 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 53,2 Prozent. Worben hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Le renforcement de la participation de la Suisse à Frontex échoue à Worben avec 53,2 pour cent de non. Worben a rejeté la modification de la loi, contrairement à son canton.","A Worben i cittadini hanno respinto, con il 53,2 percento dei voti, la maggiore partecipazione a Frontex. Il comune di Worben respingendo la legge è andato controcorrente rispetto al suo cantone."
756,30.3,30.3,69.7,"Twann-Tüscherz BE","Douanne-Daucher (BE)","Twann-Tüscherz BE","69,7 Prozent der Stimmbürgerinnen und Stimmbürger von Twann-Tüscherz sagen Nein zum höheren Frontex-Beitrag. Twann-Tüscherz hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Les habitants de Douanne-Daucher s'opposent au renforcement de la participation de la Suisse à Frontex avec 69,7 pour cent de non. Douanne-Daucher a rejeté la modification de la loi, contrairement à son canton.","No a una maggiore partecipazione a Frontex nel comune di Twann-Tüscherz: i cittadini hanno bocciato il testo con il 69,7 percento dei voti. Il comune di Twann-Tüscherz respingendo la legge è andato controcorrente rispetto al suo cantone."
761,44.4,44.4,55.6,"Därstetten BE","Därstetten (BE)","Därstetten BE","Därstetten hat den höheren Frontex-Beitrag mit 55,6 Prozent abgelehnt. Därstetten hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Le renforcement de la participation de la Suisse à Frontex ne passe pas la rampe à Därstetten avec 55,6 pour cent de non. Därstetten a rejeté la modification de la loi, contrairement à son canton.","Nel comune di Därstetten la maggiore partecipazione a Frontex è stata respinta con il 55,6 percento dei voti. Il comune di Därstetten respingendo la legge è andato controcorrente rispetto al suo cantone."
762,72.9,72.9,27.1,"Diemtigen BE","Diemtigen (BE)","Diemtigen BE","72,9 Prozent der Abstimmenden in der Gemeinde Diemtigen haben Ja gesagt zum höheren Frontex-Beitrag. Diemtigen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","C'est oui à 72,9 pour cent au renforcement de la participation de la Suisse à Frontex à Diemtigen. Diemtigen a approuvé la modification de la loi, tout comme son canton.","Con il 72,9 percento di ""sì"", i cittadini del comune di Diemtigen hanno accolto la maggiore partecipazione a Frontex. Il comune di Diemtigen approvando la legge si è espresso come il suo cantone."
763,16.5,16.5,83.5,"Erlenbach im Simmental BE","Erlenbach im Simmental (BE)","Erlenbach im Simmental BE","Keine Mehrheit für den höheren Frontex-Beitrag in Erlenbach im Simmental: Mit 7'132 Nein-Stimmen zu 1'411 Ja-Stimmen oder 83,5 Prozent hat die Gemeinde die Vorlage verworfen. Erlenbach im Simmental hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","C'est non à 83,5 pour cent au renforcement de la participation de la Suisse à Frontex à Erlenbach im Simmental. Erlenbach im Simmental a rejeté la modification de la loi, contrairement à son canton.","Da Erlenbach im Simmental è arrivato un ""no"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno bocciato il testo con il 83,5 percento dei voti. Il comune di Erlenbach im Simmental respingendo la legge è andato controcorrente rispetto al suo cantone."
766,86.8,86.8,13.2,"Oberwil im Simmental BE","Oberwil im Simmental (BE)","Oberwil im Simmental BE","Die Gemeinde Oberwil im Simmental hat den höheren Frontex-Beitrag mit 86,8 Prozent Ja-Stimmen angenommen. Oberwil im Simmental hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les habitants d'Oberwil im Simmental acceptent le renforcement de la participation de la Suisse à Frontex avec 86,8 pour cent de oui. Oberwil im Simmental a approuvé la modification de la loi, tout comme son canton.","Nel comune di Oberwil im Simmental la maggiore partecipazione a Frontex è stata accettata con il 86,8 percento dei voti. Il comune di Oberwil im Simmental approvando la legge si è espresso come il suo cantone."
767,68.6,68.6,31.4,"Reutigen BE","Reutigen (BE)","Reutigen BE","68,6 Prozent der Stimmbürgerinnen und Stimmbürger von Reutigen haben einem höheren Frontex-Beitrag zugestimmt. Reutigen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les électeurs de Reutigen valident le renforcement de la participation de la Suisse à Frontex avec 68,6 pour cent de oui. Reutigen a approuvé la modification de la loi, tout comme son canton.","A Reutigen i cittadini hanno accolto, con il 68,6 percento dei voti, la maggiore partecipazione a Frontex. Il comune di Reutigen approvando la legge si è espresso come il suo cantone."
